A!NET_NAME!NET_LOGICAL_PATH!NET_CDS_FSP_UID!NET_SHIELD_NET!NET_RELATIVE_PROPAGATION_DELAY!NET_NO_PIN_ESCAPE!NET_NET_SHORT!NET_VOLTAGE_LAYER!NET_VOLTAGE!NET_RATSNEST_SCHEDULE!NET_CLOCK_NET!NET_NET_PHYSICAL_TYPE!NET_MAX_FINAL_SETTLE!NET_NO_TEST!NET_MAX_EXPOSED_LENGTH!NET_ELECTRICAL_CONSTRAINT_SET!NET_CDS_FSP_BUS_INDEX!NET_STUB_LENGTH!NET_SHIELD_TYPE!NET_NO_RAT!NET_PROPAGATION_DELAY!NET_NO_RIPUP!NET_MIN_HOLD!NET_DIFFERENTIAL_PAIR!NET_MIN_SETUP!NET_MIN_NECK_WIDTH!NET_BUS_NAME!NET_MIN_NOISE_MARGIN!NET_MATCHED_DELAY!NET_ECL!NET_DIFFP_LENGTH_TOL!NET_DIFFP_2ND_LENGTH!NET_NET_GROUP_GRP_NAME!NET_SUBNET_NAME!NET_MIN_BOND_LENGTH!NET_MAX_OVERSHOOT!NET_TS_ALLOWED!NET_MAX_VIA_COUNT!NET_EMC_CRITICAL_NET!NET_CDS_FSP_NET!NET_PROBE_NUMBER!NET_NO_ROUTE!NET_MIN_LINE_WIDTH!NET_ECL_TEMP!NET_NO_GLOSS!NET_ROUTE_PRIORITY!NET_NET_SPACING_TYPE!NET_IMPEDANCE_RULE!
J!c:/users/phdgc/downloads/upenn-dune-gib/allegro/gps_interface_boardv54dc.brd!Tue Jul  8 10:44:39 2025!-19685.04!-19685.04!19685.04!19685.04!0.01!mils!GPS_INTERFACE_BOARD!100.200000 mil!23!OUT OF DATE!
S!VREF!@gps_interface_board.\00. gib top\(sch_1):vref!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N361502!@gps_interface_board.\00. gib top\(sch_1):n361502!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N361490!@gps_interface_board.\00. gib top\(sch_1):n361490!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N361478!@gps_interface_board.\00. gib top\(sch_1):n361478!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!THRADJ!@gps_interface_board.\00. gib top\(sch_1):thradj!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N136741_SFP INTERFACE_ACLK SFP!@gps_interface_board.\00. gib top\(sch_1):\n136741_sfp interface_aclk sfp\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N222361!@gps_interface_board.\00. gib top\(sch_1):n222361!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.AUXOUT3_P!@gps_interface_board.\00. gib top\(sch_1):\fmc.auxout3_p\!!!!!!!!!!!!!!!!!!!!!!FMC.AUXOUT3!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.AUXOUT1_N!@gps_interface_board.\00. gib top\(sch_1):\fmc.auxout1_n\!!!!!!!!!!!!!!!!!!!!!!FMC.AUXOUT1!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!CDR_ADDR!@gps_interface_board.\00. gib top\(sch_1):cdr_addr!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.AUXOUT3_N!@gps_interface_board.\00. gib top\(sch_1):\fmc.auxout3_n\!!!!!!!!!!!!!!!!!!!!!!FMC.AUXOUT3!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.AUXOUT0_P!@gps_interface_board.\00. gib top\(sch_1):\fmc.auxout0_p\!!!!!!!!!!!!!!!!!!!!!!FMC.AUXOUT0!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.AUXOUT2_N!@gps_interface_board.\00. gib top\(sch_1):\fmc.auxout2_n\!!!!!!!!!!!!!!!!!!!!!!FMC.AUXOUT2!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!N222469!@gps_interface_board.\00. gib top\(sch_1):n222469!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.AUXOUT2_P!@gps_interface_board.\00. gib top\(sch_1):\fmc.auxout2_p\!!!!!!!!!!!!!!!!!!!!!!FMC.AUXOUT2!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!VCCT_SFP INTERFACE_ACLK SFP!@gps_interface_board.\00. gib top\(sch_1):\vcct_sfp interface_aclk sfp\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.AUXOUT0_N!@gps_interface_board.\00. gib top\(sch_1):\fmc.auxout0_n\!!!!!!!!!!!!!!!!!!!!!!FMC.AUXOUT0!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.AUXOUT1_P!@gps_interface_board.\00. gib top\(sch_1):\fmc.auxout1_p\!!!!!!!!!!!!!!!!!!!!!!FMC.AUXOUT1!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!N141568_SFP INTERFACE_ACLK SFP!@gps_interface_board.\00. gib top\(sch_1):\n141568_sfp interface_aclk sfp\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CLK_FROM_FPGA_N!@gps_interface_board.\00. gib top\(sch_1):clk_from_fpga_n!!!!!!!!!!!!!!!!!!!!!!CLK_FROM_FPGA!!!!!!!!!!!!!!!!!!!!!!!!!
S!CLK_FROM_FPGA_P!@gps_interface_board.\00. gib top\(sch_1):clk_from_fpga_p!!!!!!!!!!!!!!!!!!!!!!CLK_FROM_FPGA!!!!!!!!!!!!!!!!!!!!!!!!!
S!N210584_SFP INTERFACE_ACLK SFP!@gps_interface_board.\00. gib top\(sch_1):\n210584_sfp interface_aclk sfp\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N222457!@gps_interface_board.\00. gib top\(sch_1):n222457!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N01450!@gps_interface_board.\00. gib top\(sch_1):n01450!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RS_SFP INTERFACE_ACLK SFP!@gps_interface_board.\00. gib top\(sch_1):\rs_sfp interface_aclk sfp\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N727253!@gps_interface_board.\00. gib top\(sch_1):n727253!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.CLK_FROM_FPGA_P!@gps_interface_board.\00. gib top\(sch_1):\fmc.clk_from_fpga_p\!!!!!!!!!!!!!!!!!!!!!!FMC.CLK_FROM_FPGA!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.CLK_FROM_FPGA_N!@gps_interface_board.\00. gib top\(sch_1):\fmc.clk_from_fpga_n\!!!!!!!!!!!!!!!!!!!!!!FMC.CLK_FROM_FPGA!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!N717833!@gps_interface_board.\00. gib top\(sch_1):n717833!!!!!!!!!!!!!!!!!!!!!!SFP_RD_OP!!!!!!!!!!!!!!!!!!!!!!!!!
S!N717829!@gps_interface_board.\00. gib top\(sch_1):n717829!!!!!!!!!!!!!!!!!!!!!!SFP_RD_OP!!!!!!!!!!!!!!!!!!!!!!!!!
S!SFP_RD_N!@gps_interface_board.\00. gib top\(sch_1):sfp_rd_n!!!!!!!!!!!!!!!!!!!!!!SFP_RD!!!!!!!!!!!!!!!!!!!!!!!!!
S!SFP_RD_P!@gps_interface_board.\00. gib top\(sch_1):sfp_rd_p!!!!!!!!!!!!!!!!!!!!!!SFP_RD!!!!!!!!!!!!!!!!!!!!!!!!!
S!ACLK_TO_CDR_N!@gps_interface_board.\00. gib top\(sch_1):aclk_to_cdr_n!!!!!!!!!!!!!!!!!!!!!!ACLK_TO_CDR!!!!!!!!!!!!!!!!!!!!!!!!!
S!ACLK_TO_CDR_P!@gps_interface_board.\00. gib top\(sch_1):aclk_to_cdr_p!!!!!!!!!!!!!!!!!!!!!!ACLK_TO_CDR!!!!!!!!!!!!!!!!!!!!!!!!!
S!N716600!@gps_interface_board.\00. gib top\(sch_1):n716600!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.ACLK_REFCLK_P!@gps_interface_board.\00. gib top\(sch_1):\fmc.aclk_refclk_p\!!!!!!!!!!!!!!!!!!!!!!FMC.ACLK_REFCLK!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.ACLK_REFCLK_N!@gps_interface_board.\00. gib top\(sch_1):\fmc.aclk_refclk_n\!!!!!!!!!!!!!!!!!!!!!!FMC.ACLK_REFCLK!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!RECOV_ACLK_CLK_N!@gps_interface_board.\00. gib top\(sch_1):recov_aclk_clk_n!!!!!!!!!!!!!!!!!!!!!!RECOV_ACLK_CLK!!!!!!!!!!!!!!!!!!!!!!!!!
S!RECOV_ACLK_CLK_P!@gps_interface_board.\00. gib top\(sch_1):recov_aclk_clk_p!!!!!!!!!!!!!!!!!!!!!!RECOV_ACLK_CLK!!!!!!!!!!!!!!!!!!!!!!!!!
S!N89897!@gps_interface_board.\00. gib top\(sch_1):n89897!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N755912!@gps_interface_board.\00. gib top\(sch_1):n755912!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N755834!@gps_interface_board.\00. gib top\(sch_1):n755834!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N755804!@gps_interface_board.\00. gib top\(sch_1):n755804!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N755152!@gps_interface_board.\00. gib top\(sch_1):n755152!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N755111!@gps_interface_board.\00. gib top\(sch_1):n755111!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N812156!@gps_interface_board.\00. gib top\(sch_1):n812156!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N811210!@gps_interface_board.\00. gib top\(sch_1):n811210!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N808323!@gps_interface_board.\00. gib top\(sch_1):n808323!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N279924!@gps_interface_board.\00. gib top\(sch_1):n279924!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N808585!@gps_interface_board.\00. gib top\(sch_1):n808585!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N808581!@gps_interface_board.\00. gib top\(sch_1):n808581!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N808593!@gps_interface_board.\00. gib top\(sch_1):n808593!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N808589!@gps_interface_board.\00. gib top\(sch_1):n808589!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N808573!@gps_interface_board.\00. gib top\(sch_1):n808573!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N808577!@gps_interface_board.\00. gib top\(sch_1):n808577!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PGOOD_P5V5!@gps_interface_board.\00. gib top\(sch_1):pgood_p5v5!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N804492!@gps_interface_board.\00. gib top\(sch_1):n804492!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N804236!@gps_interface_board.\00. gib top\(sch_1):n804236!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VP3V5!@gps_interface_board.\00. gib top\(sch_1):vp3v5!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N02604!@gps_interface_board.\00. gib top\(sch_1):n02604!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!I2C_SW_RST*!@gps_interface_board.\00. gib top\(sch_1):\i2c_sw_rst*\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.I2C_EXT_RST*!@gps_interface_board.\00. gib top\(sch_1):\fmc.i2c_ext_rst*\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.FPGA_I2C_SW_RST*!@gps_interface_board.\00. gib top\(sch_1):\fmc.fpga_i2c_sw_rst*\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SPARE_RJ45_0_P!@gps_interface_board.\00. gib top\(sch_1):\fmc.spare_rj45_0_p\!!!!!!!!!!!!!!!!!!!!!!FMC.SPARE_RJ45_0!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SPARE_RJ45_1_N!@gps_interface_board.\00. gib top\(sch_1):\fmc.spare_rj45_1_n\!!!!!!!!!!!!!!!!!!!!!!FMC.SPARE_RJ45_1!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SPARE_RJ45_0_N!@gps_interface_board.\00. gib top\(sch_1):\fmc.spare_rj45_0_n\!!!!!!!!!!!!!!!!!!!!!!FMC.SPARE_RJ45_0!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SPARE_RJ45_1_P!@gps_interface_board.\00. gib top\(sch_1):\fmc.spare_rj45_1_p\!!!!!!!!!!!!!!!!!!!!!!FMC.SPARE_RJ45_1!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SPARE_RJ45_LED_1!@gps_interface_board.\00. gib top\(sch_1):\fmc.spare_rj45_led_1\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SPARE_RJ45_LED_0!@gps_interface_board.\00. gib top\(sch_1):\fmc.spare_rj45_led_0\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!N325191!@gps_interface_board.\00. gib top\(sch_1):n325191!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N325185!@gps_interface_board.\00. gib top\(sch_1):n325185!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N325181!@gps_interface_board.\00. gib top\(sch_1):n325181!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N325177!@gps_interface_board.\00. gib top\(sch_1):n325177!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N325173!@gps_interface_board.\00. gib top\(sch_1):n325173!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N325169!@gps_interface_board.\00. gib top\(sch_1):n325169!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LED_1!@gps_interface_board.\00. gib top\(sch_1):led_1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LED_0!@gps_interface_board.\00. gib top\(sch_1):led_0!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N323574!@gps_interface_board.\00. gib top\(sch_1):n323574!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N323578!@gps_interface_board.\00. gib top\(sch_1):n323578!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N323570!@gps_interface_board.\00. gib top\(sch_1):n323570!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N323582!@gps_interface_board.\00. gib top\(sch_1):n323582!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N323562!@gps_interface_board.\00. gib top\(sch_1):n323562!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N323566!@gps_interface_board.\00. gib top\(sch_1):n323566!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N322373!@gps_interface_board.\00. gib top\(sch_1):n322373!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N322369!@gps_interface_board.\00. gib top\(sch_1):n322369!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N322365!@gps_interface_board.\00. gib top\(sch_1):n322365!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N146332!@gps_interface_board.\00. gib top\(sch_1):n146332!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N146446!@gps_interface_board.\00. gib top\(sch_1):n146446!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N146320!@gps_interface_board.\00. gib top\(sch_1):n146320!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N304882!@gps_interface_board.\00. gib top\(sch_1):n304882!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N437768!@gps_interface_board.\00. gib top\(sch_1):n437768!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N437754!@gps_interface_board.\00. gib top\(sch_1):n437754!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N635255!@gps_interface_board.\00. gib top\(sch_1):n635255!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N635295!@gps_interface_board.\00. gib top\(sch_1):n635295!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N665913!@gps_interface_board.\00. gib top\(sch_1):n665913!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.TEMP_INTR*!@gps_interface_board.\00. gib top\(sch_1):\fmc.temp_intr*\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!TEMP_ADDR!@gps_interface_board.\00. gib top\(sch_1):temp_addr!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SCL0!@gps_interface_board.\00. gib top\(sch_1):\fmc.scl0\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SDA3!@gps_interface_board.\00. gib top\(sch_1):\fmc.sda3\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SCL5!@gps_interface_board.\00. gib top\(sch_1):\fmc.scl5\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
S!FMC.SCL4!@gps_interface_board.\00. gib top\(sch_1):\fmc.scl4\!!!!!!!!!!!!!!!!!!!!!!!!!FMC[0..110]!!!!!!!!!!!!!!!!!!!!!!
